Messagenumber;ProducerSendTime;Consumer&ProducerSendTime;ConsumerTime;
435 ;14.021900;18.150800; 
435; ;19.182500;11.784300; 
436 ;13.217400;15.281000; 
436; ;21.180500;23.440800; 
437 ;10.855000;21.216600; 
437; ;21.682400;13.749800; 
438 ;12.203000;17.140200; 
438; ;14.437300;18.917600; 
439 ;9.839400;16.594800; 
439; ;12.334100;13.811100; 
440 ;14.424200;9.792300; 
440; ;16.791800;22.229100; 
441 ;16.778800;16.474800; 
441; ;15.352100;18.206200; 
442 ;9.942000;11.565200; 
442; ;16.575400;11.943100; 
443 ;17.892700;13.976100; 
443; ;16.548200;18.340900; 
444 ;12.371000;19.986700; 
444; ;14.382000;12.341600; 
445 ;13.774900;17.073500; 
445; ;17.923800;11.349900; 
446 ;13.796300;10.171600; 
446; ;12.955600;21.915700; 
447 ;13.509400;15.136100; 
447; ;12.923600;13.382500; 
448 ;9.295300;15.476700; 
448; ;14.816300;8.199500; 
449 ;10.918400;16.644800; 
449; ;15.455600;14.675400; 
450 ;16.414200;14.574100; 
450; ;13.193400;10.975500; 
451 ;11.916700;9.564700; 
451; ;14.987300;24.237300; 
452 ;15.814700;18.632600; 
452; ;13.897400;8.050000; 
453 ;13.799300;14.934200; 
453; ;15.114600;16.591500; 
454 ;17.027100;18.801400; 
454; ;12.835800;14.525200; 
455 ;9.189700;15.201300; 
455; ;14.685500;14.084300; 
456 ;17.551100;17.861700; 
456; ;12.219600;10.955400; 
457 ;16.484700;15.021700; 
457; ;11.762900;11.876300; 
458 ;17.013200;15.762900; 
458; ;10.805400;5.353200; 
459 ;14.635100;19.373000; 
459; ;20.075300;28.960100; 
460 ;15.992100;12.144800; 
460; ;15.250600;11.790200; 
461 ;13.812200;20.007600; 
461; ;17.710600;25.822500; 
462 ;17.180300;13.105200; 
462; ;16.060200;10.311700; 
463 ;16.322000;10.641400; 
463; ;20.099100;14.832000; 
464 ;13.202600;17.370900; 
464; ;13.125600;17.901400; 
465 ;13.982700;23.197000; 
465; ;14.829400;14.011400; 
466 ;12.624700;18.032100; 
466; ;16.301100;17.763500; 
467 ;15.972100;13.547500; 
467; ;9.512100;15.609200; 
468 ;28.233100;17.171600; 
468; ;23.658200;17.714300; 
469 ;9.946000;16.673900; 
469; ;13.571300;9.645000; 
470 ;13.688500;18.387800; 
470; ;25.345200;23.981800; 
471 ;13.445300;12.901600; 
471; ;21.813100;22.384800; 
472 ;11.603400;16.027500; 
472; ;16.163100;19.794400; 
473 ;13.833400;15.722000; 
473; ;24.990800;19.592200; 
474 ;11.762900;15.274700; 
474; ;15.128600;20.453000; 
475 ;13.913800;15.127700; 
475; ;15.662600;15.685700; 
476 ;11.418200;19.711600; 
476; ;17.551200;15.942000; 
477 ;18.288700;16.066500; 
477; ;22.031300;18.447100; 
478 ;15.821600;12.345700; 
478; ;11.169500;17.823900; 
479 ;22.144100;17.754100; 
479; ;36.408300;41.207000; 
480 ;13.317200;17.012100; 
480; ;19.001000;12.360200; 
481 ;11.234600;9.738900; 
481; ;16.185300;17.427600; 
482 ;17.778100;14.583200; 
482; ;15.825200;12.400200; 
483 ;11.551700;25.179000; 
483; ;15.032100;24.040200; 
484 ;10.945500;16.976900; 
484; ;15.735400;12.483100; 
485 ;13.572700;14.605200; 
485; ;10.920400;14.211400; 
486 ;14.740400;16.227200; 
486; ;17.898200;12.095200; 
487 ;17.598500;16.252300; 
487; ;9.403700;12.103500; 
488 ;23.914400;19.975000; 
488; ;14.302300;14.315600; 
489 ;10.142100;13.667500; 
489; ;21.591800;16.413600; 
490 ;12.668100;17.508300; 
490; ;15.738300;16.267600; 
491 ;10.539500;22.820700; 
491; ;16.239400;12.334300; 
492 ;25.551000;12.279000; 
492; ;16.947600;14.584700; 
493 ;16.596600;21.489100; 
493; ;14.839900;22.114800; 
494 ;11.965600;18.412400; 
494; ;13.685700;8.864800; 
495 ;12.740500;10.529900; 
495; ;17.827800;23.570600; 
496 ;9.842300;16.026800; 
496; ;11.982100;17.562900; 
497 ;33.070700;12.964100; 
497; ;14.600700;13.015300; 
498 ;10.372600;13.757000; 
498; ;21.867300;19.575100; 
499 ;12.393500;18.717100; 
499; ;20.679300;10.393200; 
500 ;12.465800;20.725500; 
500; ;17.902900;26.936500; 
501 ;19.355400;15.303600; 
501; ;14.418800;13.199700; 
502 ;16.337900;16.596600; 
502; ;15.276300;12.870300; 
503 ;12.297300;21.480000; 
503; ;19.721600;15.175700; 
504 ;11.076200;16.939400; 
504; ;15.279000;25.545900; 
505 ;11.797500;17.198500; 
505; ;15.526100;13.209500; 
506 ;11.373700;18.803600; 
506; ;17.910100;21.823900; 
507 ;12.681500;16.005500; 
507; ;16.783700;10.833500; 
508 ;14.255700;16.847700; 
508; ;17.723700;17.697900; 
509 ;9.541500;12.365300; 
509; ;13.646100;15.214900; 
510 ;15.920400;16.907900; 
510; ;19.926700;19.426800; 
511 ;17.443800;22.957300; 
511; ;17.840200;17.291400; 
512 ;16.239200;11.617100; 
512; ;14.882300;14.773300; 
513 ;22.264600;13.420000; 
513; ;12.936000;10.579500; 
514 ;29.509100;15.486800; 
514; ;16.002100;17.434000; 
515 ;12.310400;12.714300; 
515; ;18.756200;20.404000; 
516 ;10.889300;13.535000; 
516; ;14.273700;13.688000; 
517 ;9.562000;15.336100; 
517; ;16.424900;15.572100; 
518 ;13.387500;15.142800; 
518; ;11.800200;12.190200; 
519 ;10.174300;14.757700; 
519; ;15.796700;18.679300; 
520 ;11.377000;19.764300; 
520; ;17.842200;13.592300; 
521 ;11.873600;11.678900; 
521; ;16.138600;14.647100; 
522 ;16.532000;14.173100; 
522; ;13.665300;20.363400; 
523 ;7.934500;18.931400; 
523; ;20.671000;16.547900; 
524 ;10.975400;13.889300; 
524; ;13.123500;14.019500; 
525 ;16.742100;10.152500; 
525; ;16.657200;8.093500; 
526 ;13.336000;14.160400; 
526; ;14.624800;27.377700; 
527 ;12.126500;26.425800; 
527; ;20.886800;15.947800; 
528 ;9.004800;9.471700; 
528; ;16.772700;15.432400; 
529 ;12.486900;14.469900; 
529; ;8.097900;15.627800; 
530 ;13.105800;19.203600; 
530; ;18.486500;12.161900; 
531 ;13.340000;10.254000; 
531; ;19.037400;16.990100; 
532 ;12.869300;12.642500; 
532; ;15.429000;15.238600; 
533 ;9.428900;18.170100; 
533; ;12.283500;16.161400; 
534 ;14.355700;18.461800; 
534; ;18.352400;16.545700; 
535 ;8.388300;16.063800; 
535; ;15.094100;18.842900; 
536 ;12.697500;12.661500; 
536; ;17.507200;11.608900; 
537 ;16.076900;14.227400; 
537; ;27.569100;31.765300; 
538 ;12.484300;18.186100; 
538; ;16.709000;16.542900; 
539 ;22.853300;13.292500; 
539; ;13.369500;11.967200; 
540 ;11.647700;17.496800; 
540; ;14.735700;17.976500; 
541 ;12.704100;33.669100; 
541; ;16.360700;11.978900; 
542 ;17.768300;15.627700; 
542; ;19.261800;20.715000; 
543 ;9.558100;16.176700; 
543; ;15.396700;16.859700; 
544 ;17.151600;12.727000; 
544; ;19.199300;14.446700; 
545 ;19.623700;18.006400; 
545; ;13.623800;16.965100; 
546 ;18.087000;15.795900; 
546; ;10.592700;13.644000; 
547 ;12.464900;15.890300; 
547; ;18.933300;10.900800; 
548 ;15.372200;14.432500; 
548; ;11.532800;16.068800; 
549 ;9.100900;12.092300; 
549; ;10.828400;13.081100; 
550 ;16.592300;14.532600; 
550; ;10.813100;13.990800; 
551 ;12.017900;16.765000; 
551; ;16.336200;14.069100; 
552 ;15.240700;22.514200; 
552; ;13.219400;14.109300; 
553 ;9.488700;16.444800; 
553; ;16.868400;12.845600; 
554 ;11.123900;13.747600; 
554; ;15.773300;17.512400; 
555 ;17.397400;15.411300; 
555; ;18.223300;14.872500; 
556 ;16.188300;15.940000; 
556; ;14.632700;19.003400; 
557 ;11.257200;14.216100; 
557; ;16.200700;15.674900; 
558 ;15.185000;17.735700; 
558; ;18.438400;17.133800; 
559 ;19.149600;13.850200; 
559; ;17.245900;16.553300; 
560 ;15.725400;12.604500; 
560; ;17.716200;18.523300; 
561 ;11.716600;21.423000; 
561; ;13.358600;9.560200; 
562 ;14.163100;15.176000; 
562; ;11.065900;22.982400; 
563 ;14.635000;14.794500; 
563; ;20.963200;16.957700; 
564 ;10.392800;14.809300; 
564; ;19.750700;12.662800; 
565 ;13.839800;15.314800; 
565; ;14.016600;18.876500; 
566 ;37.135600;27.513900; 
566; ;14.036100;13.174900; 
567 ;14.918200;18.182800; 
567; ;13.036900;13.568200; 
568 ;14.607300;17.383400; 
568; ;21.978700;15.040600; 
569 ;12.479300;15.815800; 
569; ;20.793900;22.344800; 
570 ;10.146200;12.537800; 
570; ;14.806700;18.284200; 
571 ;19.298400;19.163800; 
571; ;12.196100;13.869600; 
572 ;14.350800;13.732600; 
572; ;14.451700;12.996100; 
573 ;13.746700;15.813500; 
573; ;13.061400;9.708500; 
574 ;14.576200;25.076600; 
574; ;14.153300;12.393600; 
575 ;16.107000;18.013300; 
575; ;9.732000;16.060000; 
576 ;18.647500;24.446900; 
576; ;14.026100;12.060300; 
577 ;12.082200;13.061800; 
577; ;20.058800;33.390000; 
578 ;13.186600;15.429300; 
578; ;14.387800;17.277500; 
579 ;14.088100;9.961300; 
579; ;13.656400;10.870200; 
580 ;16.578700;15.413700; 
580; ;20.059400;7.452200; 
581 ;17.964200;17.043300; 
581; ;14.574100;11.364400; 
582 ;14.864700;13.220400; 
582; ;13.370000;18.061000; 
583 ;9.388200;17.774400; 
583; ;14.118200;11.073800; 
584 ;11.218100;10.872800; 
584; ;12.990100;14.212500; 
585 ;13.192900;16.363800; 
585; ;9.754700;6.908600; 
586 ;14.985100;17.463200; 
586; ;15.933900;14.622800; 
587 ;16.781100;13.091000; 
587; ;19.134500;22.323900; 
588 ;18.673900;12.311200; 
588; ;12.621400;10.911800; 
589 ;17.049900;14.305700; 
589; ;14.530400;17.902800; 
590 ;14.210700;13.975400; 
590; ;18.636200;13.584600; 
591 ;12.033700;14.226800; 
591; ;20.031000;25.411100; 
592 ;12.105700;15.101000; 
592; ;17.431700;14.256000; 
593 ;13.659600;17.718800; 
593; ;17.284900;14.139700; 
594 ;13.381100;17.890600; 
594; ;12.680100;11.547500; 
595 ;18.916600;21.234400; 
595; ;17.637500;32.776300; 
596 ;17.401100;13.478800; 
596; ;19.408400;10.960600; 
597 ;16.690300;12.948900; 
597; ;20.661100;21.859000; 
598 ;8.429800;23.276500; 
598; ;20.943800;19.092600; 
599 ;11.677600;20.179600; 
599; ;19.384400;19.397100; 
600 ;17.351500;17.790800; 
600; ;12.692900;17.835200; 
601 ;8.974200;14.997400; 
601; ;14.987600;14.692100; 
602 ;18.456300;16.793500; 
602; ;12.168600;5.951300; 
603 ;19.940200;21.615800; 
603; ;21.726700;27.733600; 
604 ;9.841200;11.683700; 
604; ;14.794800;12.849600; 
605 ;14.459000;13.854200; 
605; ;20.330100;15.930800; 
606 ;12.127500;20.006400; 
606; ;18.667100;19.797200; 
607 ;17.966900;14.311000; 
607; ;17.042500;20.739800; 
608 ;14.346100;10.398700; 
608; ;13.088400;16.356400; 
609 ;12.290300;12.405000; 
609; ;126.670900;117.527000; 
610 ;11.675300;14.893000; 
610; ;14.424100;20.134700; 
611 ;7.752200;16.520700; 
611; ;30.969300;33.448700; 
612 ;15.573100;118.877400; 
612; ;12.503000;13.335700; 
613 ;14.591500;18.119300; 
613; ;16.462100;11.129700; 
614 ;13.948800;32.191300; 
614; ;21.532700;27.890300; 
615 ;20.988000;17.491800; 
615; ;21.478000;17.340500; 
616 ;13.466800;15.091000; 
616; ;11.632700;12.228100; 
617 ;18.461100;28.783900; 
617; ;17.208400;12.213600; 
618 ;13.052200;15.653400; 
618; ;15.769300;14.989900; 
619 ;15.883100;14.061700; 
619; ;23.500400;25.835700; 
620 ;11.599300;10.607500; 
620; ;18.800400;15.122600; 
621 ;15.359600;12.205700; 
621; ;14.613100;20.372600; 
622 ;16.904300;17.076100; 
622; ;17.678600;15.828300; 
623 ;14.224500;21.389200; 
623; ;17.772500;18.318700; 
624 ;11.439900;15.304800; 
624; ;16.563400;14.362800; 
625 ;15.972300;20.212200; 
625; ;18.598000;16.701000; 
626 ;16.577600;19.920100; 
626; ;15.135400;14.831300; 
627 ;14.914200;16.081000; 
627; ;17.952100;18.041600; 
628 ;14.778200;15.760900; 
628; ;15.375200;16.293500; 
629 ;39.752300;13.628400; 
629; ;16.866700;17.922000; 
630 ;10.116600;11.647000; 
630; ;12.602000;27.867500; 
631 ;8.401200;15.258100; 
631; ;24.481900;16.245200; 
632 ;19.494700;17.665600; 
632; ;17.028500;7.532100; 
633 ;14.900200;14.077500; 
633; ;15.519600;18.660100; 
634 ;15.349600;21.894800; 
634; ;11.799200;8.169700; 
635 ;11.441000;20.322600; 
635; ;11.050100;17.158100; 
636 ;18.880200;19.360500; 
636; ;16.505600;18.197200; 
637 ;16.082500;16.914000; 
637; ;31.460200;31.291400; 
638 ;11.105100;13.028000; 
638; ;11.330100;15.602600; 
639 ;16.845100;13.889000; 
639; ;20.997500;13.897900; 
640 ;13.617800;11.294100; 
640; ;15.659800;10.373300; 
641 ;14.858100;31.348800; 
641; ;9.346200;14.406500; 
642 ;10.536600;22.614100; 
642; ;17.153800;21.627000; 
643 ;16.047200;23.398900; 
643; ;15.102300;9.774900; 
644 ;13.104900;16.467300; 
644; ;13.937200;11.659500; 
645 ;12.571000;18.667800; 
645; ;16.292200;25.484800; 
646 ;15.445300;14.760300; 
646; ;15.389900;11.413500; 
647 ;17.591100;15.325900; 
647; ;12.140300;11.719800; 
648 ;11.104500;21.288500; 
648; ;17.905400;12.743600; 
649 ;12.850400;13.797400; 
649; ;12.797900;22.220000; 
650 ;13.399000;14.947500; 
650; ;22.542400;16.617100; 
651 ;15.186900;22.527500; 
651; ;13.866400;10.021800; 
652 ;11.272500;15.443100; 
652; ;18.231800;21.145900; 
653 ;12.349600;15.183600; 
653; ;11.616100;8.444700; 
654 ;17.025300;12.061200; 
654; ;15.240900;22.503600; 
655 ;14.649000;12.263500; 
655; ;13.863800;13.662200; 
656 ;15.798200;9.381000; 
656; ;14.973100;16.158900; 
657 ;24.440900;14.300600; 
657; ;21.393400;10.949900; 
658 ;15.798800;14.347900; 
658; ;15.491800;20.711200; 
659 ;11.758400;21.848400; 
659; ;14.343600;17.607300; 
660 ;9.478400;11.441500; 
660; ;17.029400;12.102800; 
661 ;8.813800;16.713900; 
661; ;15.024100;12.380300; 
662 ;10.606900;18.748100; 
662; ;38.977500;45.099800; 
663 ;15.249400;19.391700; 
663; ;13.271600;13.457300; 
664 ;16.584600;30.428000; 
664; ;23.007100;20.993700; 
665 ;16.323000;20.537500; 
665; ;12.800800;13.165500; 
666 ;10.764200;19.799600; 
666; ;13.641800;13.002100; 
667 ;15.500900;19.379900; 
667; ;15.694800;12.498600; 
668 ;12.542400;14.607800; 
668; ;13.698400;15.183300; 
669 ;12.746900;13.593700; 
669; ;10.737700;14.613500; 
670 ;10.152300;15.421800; 
670; ;22.911800;21.483400; 
671 ;7.731600;14.674800; 
671; ;17.911000;17.920400; 
672 ;15.185300;15.693700; 
672; ;16.282400;16.080300; 
673 ;12.696800;14.176900; 
673; ;13.570300;20.025300; 
674 ;7.355700;21.068000; 
674; ;16.763400;14.338000; 
675 ;17.044100;12.304800; 
675; ;12.294800;11.492200; 
676 ;15.839900;19.492500; 
676; ;14.599100;13.017000; 
677 ;13.290700;14.803600; 
677; ;13.419800;13.208500; 
678 ;19.408300;12.957500; 
678; ;19.860900;16.964400; 
679 ;18.531600;15.293500; 
679; ;21.696600;37.136600; 
680 ;11.939000;10.476000; 
680; ;30.450000;19.170400; 
681 ;18.309200;14.891000; 
681; ;14.935700;17.360100; 
682 ;11.799000;20.360400; 
682; ;17.154000;17.975100; 
683 ;14.231200;15.873700; 
683; ;12.689200;10.112300; 
684 ;9.904600;14.010300; 
684; ;14.447600;12.210600; 
685 ;10.412600;17.075000; 
685; ;16.292400;18.657600; 
686 ;14.424100;10.543500; 
686; ;16.356600;14.677700; 
687 ;12.232900;17.896700; 
687; ;36.107600;30.400400; 
688 ;11.273400;17.423100; 
688; ;10.947800;13.349400; 
689 ;17.206200;15.550200; 
689; ;13.297700;15.697600; 
690 ;15.239800;14.816200; 
690; ;13.194000;17.297700; 
691 ;11.669200;28.960700; 
691; ;20.551400;17.932300; 
692 ;16.557200;14.221100; 
692; ;11.183900;17.047000; 
693 ;12.122800;17.331100; 
693; ;14.554400;12.324500; 
694 ;14.224400;13.873000; 
694; ;16.664500;12.883500; 
695 ;17.376000;24.677400; 
695; ;15.549200;12.744800; 
696 ;9.634900;12.948100; 
696; ;10.368400;14.971400; 
697 ;18.034400;15.041500; 
697; ;15.173900;11.566700; 
698 ;16.435100;14.549400; 
698; ;19.520200;16.276500; 
699 ;11.196400;22.516000; 
699; ;13.049200;17.774800; 
700 ;15.750500;18.491300; 
700; ;15.330600;13.334000; 
701 ;18.582500;13.232400; 
701; ;14.787300;20.097500; 
702 ;13.484700;19.950000; 
702; ;16.872600;14.199000; 
703 ;19.588100;14.954600; 
703; ;12.804900;8.092700; 
704 ;15.831600;17.839600; 
704; ;19.600300;16.984100; 
705 ;21.701200;25.390000; 
705; ;21.049500;26.147200; 
706 ;11.877000;9.067300; 
706; ;16.616100;17.745300; 
707 ;15.035700;17.391100; 
707; ;13.160700;15.985300; 
708 ;12.271900;15.589900; 
708; ;15.179400;22.703000; 
709 ;14.628500;20.819500; 
709; ;18.708000;16.047100; 
710 ;115.462200;18.083600; 
710; ;16.796800;10.693400; 
711 ;13.519300;21.969500; 
711; ;18.553300;13.832700; 
712 ;38.676100;14.166900; 
712; ;14.777100;16.270500; 
713 ;12.279000;15.381900; 
713; ;17.336400;15.396800; 
714 ;14.441000;12.970700; 
714; ;15.538300;17.099100; 
715 ;20.506800;13.721900; 
715; ;17.914700;19.200400; 
716 ;17.046600;13.703400; 
716; ;8.736800;9.508600; 
717 ;14.627100;11.418900; 
717; ;11.574700;12.149100; 
718 ;15.096200;15.076900; 
718; ;12.552900;13.436200; 
719 ;17.647800;12.456100; 
719; ;15.966600;8.814100; 
720 ;14.562900;15.044800; 
720; ;13.241000;16.128000; 
721 ;11.000800;13.747300; 
721; ;14.371100;17.437200; 
722 ;17.203400;13.942600; 
722; ;14.800200;16.822400; 
723 ;12.740500;18.178400; 
723; ;15.446300;15.220700; 
724 ;15.348600;15.743500; 
724; ;19.004200;13.135300; 
725 ;11.255700;17.157300; 
725; ;11.566800;12.068400; 
726 ;9.622400;14.143900; 
726; ;14.834000;17.905000; 
727 ;24.822200;14.480200; 
727; ;27.333700;27.514900; 
728 ;19.048200;12.209400; 
728; ;20.434000;22.359500; 
729 ;13.638900;25.350700; 
729; ;13.408000;22.113200; 
730 ;16.245300;19.702600; 
730; ;18.667000;12.341100; 
731 ;17.980100;22.344100; 
731; ;16.815400;11.153900; 
732 ;14.285900;16.226500; 
732; ;21.404900;23.973900; 
733 ;11.936900;19.038700; 
733; ;12.661000;10.625000; 
734 ;24.138900;12.615600; 
734; ;16.268700;15.913700; 
735 ;18.339500;15.168400; 
735; ;18.856000;14.279800; 
736 ;12.670000;16.063400; 
736; ;14.937800;16.431900; 
737 ;16.173200;14.612000; 
737; ;14.730600;15.354000; 
738 ;18.192600;16.690800; 
738; ;12.401400;19.333900; 
739 ;38.915500;18.434500; 
739; ;21.456200;13.886300; 
740 ;16.353600;15.299200; 
740; ;18.266600;21.922600; 
741 ;18.314800;14.227900; 
741; ;15.611700;30.480500; 
742 ;16.529500;13.033700; 
742; ;25.664000;8.050400; 
743 ;14.990800;41.320100; 
743; ;15.469200;16.870900; 
744 ;13.906800;16.162400; 
744; ;18.415200;18.097200; 
745 ;11.050200;13.884800; 
745; ;16.807800;22.782300; 
746 ;15.963300;15.831700; 
746; ;16.454000;11.322400; 
747 ;12.632400;22.455600; 
747; ;19.394300;14.266200; 
748 ;18.773600;15.137900; 
748; ;14.183700;15.715600; 
749 ;10.836300;17.478200; 
749; ;20.561100;29.405400; 
750 ;11.043400;10.396300; 
750; ;27.084000;27.792300; 
751 ;10.054600;13.202900; 
751; ;22.137500;16.718100; 
752 ;21.576800;38.274900; 
752; ;14.440100;11.796400; 
753 ;12.170800;15.671900; 
753; ;16.301500;21.165700; 
754 ;15.140700;17.673600; 
754; ;17.566300;11.193400; 
755 ;7.839900;16.104600; 
755; ;15.901000;16.385600; 
756 ;16.317000;12.123400; 
756; ;16.133300;24.629500; 
757 ;12.938700;17.223200; 
757; ;20.682300;16.286600; 
758 ;12.882600;15.758000; 
758; ;12.406800;14.259500; 
759 ;16.098900;20.016300; 
759; ;20.209600;14.719100; 
760 ;12.381000;20.113400; 
760; ;16.947100;25.601700; 
761 ;12.525200;14.884000; 
761; ;17.817000;7.089400; 
762 ;12.976400;9.001400; 
762; ;15.995400;30.981500; 
763 ;9.043400;23.080500; 
763; ;18.707200;13.757400; 
764 ;16.829600;13.124500; 
764; ;15.144700;9.278600; 
765 ;13.280600;19.563500; 
765; ;15.165000;18.375900; 
766 ;10.662400;17.456300; 
766; ;14.375300;10.329800; 
767 ;34.883700;18.546600; 
767; ;15.371600;16.813000; 
768 ;11.598500;15.869500; 
768; ;17.179400;17.351100; 
769 ;12.799000;12.404900; 
769; ;23.076500;20.933200; 
770 ;11.584800;17.404900; 
770; ;16.313500;19.903600; 
771 ;12.824500;17.817200; 
771; ;20.999200;24.775700; 
772 ;13.216000;17.208000; 
772; ;15.084900;13.488700; 
773 ;12.573700;18.435600; 
773; ;22.765200;20.225700; 
774 ;11.238500;20.915300; 
774; ;13.988200;15.974100; 
775 ;16.619400;31.247800; 
775; ;18.560600;15.207800; 
776 ;9.125800;12.629100; 
776; ;15.578000;13.039800; 
777 ;13.677400;15.372500; 
777; ;11.528700;12.922200; 
778 ;9.789300;12.576100; 
778; ;23.394800;26.351200; 
779 ;14.487900;21.133500; 
779; ;18.775700;19.220100; 
780 ;12.368500;15.541800; 
780; ;19.162900;17.376300; 
781 ;13.849300;10.144200; 
781; ;11.390500;12.442000; 
782 ;14.655200;13.401400; 
782; ;13.783400;18.912800; 
783 ;16.895200;13.745500; 
783; ;12.654800;6.118400; 
784 ;11.011600;14.737800; 
784; ;8.284700;14.307600; 
785 ;12.125000;11.618500; 
785; ;17.110900;16.876600; 
786 ;18.222800;10.392400; 
786; ;14.641800;14.288500; 
787 ;13.976500;17.436900; 
787; ;17.868600;14.160200; 
788 ;8.948000;13.633600; 
788; ;15.225300;13.730500; 
789 ;30.560800;15.471400; 
789; ;11.600100;13.148700; 
790 ;18.429600;14.868400; 
790; ;14.519400;13.717800; 
791 ;15.037900;12.322500; 
791; ;18.000000;12.305700; 
792 ;8.630500;18.626400; 
792; ;15.032400;25.425600; 
793 ;17.654800;18.128300; 
793; ;23.194100;15.512300; 
794 ;11.703300;15.042600; 
794; ;20.173000;21.539700; 
795 ;11.263900;20.986500; 
795; ;15.364800;18.672900; 
796 ;9.217700;19.084700; 
796; ;18.258100;16.082700; 
797 ;14.453400;13.580600; 
797; ;15.622300;14.870000; 
798 ;28.905400;19.034000; 
798; ;14.850700;13.255400; 
799 ;14.045400;14.341300; 
799; ;17.452100;16.944300; 
800 ;9.580800;16.095500; 
800; ;13.427100;13.132300; 
801 ;10.658300;16.419000; 
801; ;10.837100;14.599300; 
802 ;11.040200;14.662200; 
802; ;15.962100;12.558100; 
803 ;11.997900;12.322200; 
803; ;18.989200;21.826300; 
804 ;6.699200;16.744200; 
804; ;17.221300;17.099600; 
805 ;13.318800;15.540100; 
805; ;14.452800;15.181100; 
806 ;14.062300;14.125400; 
806; ;10.712000;10.312000; 
807 ;11.052100;12.431900; 
807; ;17.034900;14.136800; 
808 ;10.487900;17.261500; 
808; ;16.784900;17.469400; 
809 ;12.922500;16.470600; 
809; ;14.172700;18.432000; 
810 ;11.775200;12.685000; 
810; ;21.425400;21.703000; 
811 ;13.030200;16.808000; 
811; ;18.100400;11.870100; 
812 ;9.737700;17.472000; 
812; ;15.411400;18.415100; 
813 ;17.633200;15.142600; 
813; ;14.816400;17.435600; 
814 ;15.222300;18.527400; 
814; ;32.064600;28.345700; 
815 ;16.681100;19.763200; 
815; ;14.966000;18.447300; 
816 ;13.115100;33.459100; 
816; ;18.918400;15.805300; 
817 ;12.011200;15.333600; 
817; ;11.231200;12.878000; 
818 ;18.896900;17.167600; 
818; ;13.364900;18.698500; 
819 ;17.380200;15.042600; 
819; ;15.157200;17.680800; 
820 ;16.425300;18.651100; 
820; ;24.275000;11.306500; 
821 ;13.407600;15.226800; 
821; ;22.290700;30.090000; 
822 ;10.945800;18.382800; 
822; ;16.835500;25.128500; 
823 ;29.080100;18.454900; 
823; ;19.522500;11.803200; 
824 ;13.477900;17.579300; 
824; ;15.203700;12.696400; 
